Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,3.830518982,7.663440689,2.762374494,2.387838881,2.175411705,3.796090706,2.846911546,-1.672426519,-6.544778677,6.454396779,-3.680752922,3.21505497
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,-3.496659762,4.479194732,4.232209806,3.707315979,2.201001893,4.271976016,5.362348362,4.864225735,-4.487046048,7.06122061,4.583407673,-0.907685956
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,1.169370335,4.98504277,1.687215018,4.436663719,6.303687107,4.194948829,4.889172995,1.861177943,-6.940453095,5.148715418,8.881307745,4.06379899
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,5.533454561,3.840991157,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.871436941,-5.777724707,9.689592492,6.987039326,7.583971124
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,7.224334601,4.920067748,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.702885628,5.307419348,5.048105771
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,13.59492644,5.845527476,4.984775067,-1.424884939,8.815086643,2.758505246,-1.838007571,-3.070587985,3.330288459,4.719777732,3.776631402,4.952163169
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,57.81782834,16.92166569,0.19701671,4.722864019,13.78737302,-1.819750351,2.633850991,5.513790574,-12.03679309,1.50218071,7.639811402,-2.93555774
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,8.466527782,9.403524677,8.828998727,24.47525334,1.765556879,9.311259306,8.470295452,5.297728026,6.617194668,15.12521979,9.43302211,-3.19878596
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMN,4.186976822,5.300001526,5.15509985,-0.385867274,6.952303657,2.837757415,2.21339675,0.254878786,-8.8368174,3.837836666,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,7.315199051,8.671655277,3.919126893,2.485826289,4.521680309,4.276595951,4.070321887,4.156137989,-1.857289278,8.611990348,6.832886636,1.997039988
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,1.985774943,3.786955143,-0.004547542,0.778304351,1.293462732,1.667859041,0.925810941,0.483198317,-8.974192121,8.310239908,3.985897443,0.920692214
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,4.200535115,0.878703548,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322451,4.6014245,5.221519852,2.200061472
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,4.840929057,2.764647551,0.296205514,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239,0.954736938,1.923055531
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,-0.275903906,4.245711921,3.384078099,2.496528793,1.994180849,2.473598154,1.919072636,1.751239059,-1.102751883,3.65564191,2.428073305,2.61548743
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,..,9.800000002,4.200000006,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,5.1
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,4.192050972,0.599695391,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.846634856,5.425816151
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,-5.921052632,6.779661017,1.287553648,11.44067797,7.224334601,3.546099291,3.424657534,3.311258278,-0.641025641,8.709677419,3.857566766,4.285714286
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,9.877552502,9.060833325,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,1.356733243
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,XKX,..,..,3.348804784,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498508,3.337894699
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,-26.22889252,4.694581871,0.500917356,0.592771759,2.926076261,-4.712223765,2.433978939,1.38146368,-5.274020605,1.69762483,6.138252785,-2.230093463
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,5.702796633,5.443336633,4.024038631,3.875825445,4.335855922,4.739937224,3.757910136,4.600625657,-7.148977577,5.507007627,8.9675052,6.151391837
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,6.704578691,5.798782329,7.61196344,7.270065844,7.022836255,6.892530873,6.247960008,5.457735092,0.503031829,2.528351005,2.707426526,3.745681402
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,..,5.675741312,1.902172684,3.885260054,2.368614747,3.312475936,3.990519241,0.587502383,-3.513802842,6.731735278,2.954731771,-0.282539558
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,26.53316009,1.34187162,2.484060105,0.462320793,1.554549409,0.903028464,-1.884705756,-6.914924729,-21.39989969,-7.001238625,-0.621678971,-0.150115205
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,6.045473329,3.875546776,1.710549905,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-7.458717059,1.852678521,1.285504125,0.898149778
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,-51.03086495,28.61593335,0.7013931,-0.01856497,-1.554958617,2.45515592,1.157575122,-2.467297635,-2.982491276,4.986712835,4.808105173,4.711025384
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,3.720131635,3.679270408,-23.04280583,-0.842656252,-1.490941117,32.49180219,7.941367853,-5.994783943,-58.31823042,153.4926407,1.336148097,-1.672589946
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,2.252870969,3.220193082,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,..,3.695525421,3.537009879,2.024583955,2.518828273,4.282596951,3.993310328,4.665678381,-0.024612495,6.284710039,2.440175465,-0.336086244
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,5.319931127,6.938130249,2.623086016,2.269784484,4.978190437,1.317187663,1.219321919,2.915847915,-0.909829799,7.168401987,1.380185891,-1.095723616
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,7.980314351,5.746611203,-2.048303634,-21.51440219,-0.679023627,9.860027316,6.405178494,-2.563522732,-54.33587564,23.53556694,-21.40195058,80.534216
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,3.12890505,4.45685894,3.339203112,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,5.739615739,3.796199089,3.985371013
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,5.692294634,1.576077624,5.62527,2.800000001,2.499999999,4,4.391688296,5.448181336,0.799998331,2.751402609,0.923449719,1.539641712
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,9.008527138,8.85886817,6.006721946,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.297641008,8.650344224,3.680282186
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,16.95229746,3.845810232,7.801094807,3.971715703,6.572236066,7.054539014,8.668006242,7.298335745,-32.90882878,37.68719229,13.90667638,3.972795846
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,-2.502395103,-0.060834972,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.756160808,-1.235450447,3.052613569,3.474951711,5.236577528
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,6.291390958,19.68126938,7.633538464,9.608132348,3.381450476,10.86926923,7.416269823,7.124261217,-8.156778765,12.51394717,8.075539118,5.613927783
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,2.676246464,2.45442785,-1.15756789,2.100519333,2.144291104,3.733798238,5.659210564,10.35782945,-2.845981661,1.112300902,-0.675525739,3.225998994
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,-1.771304533,-3.918025879,4.274823293,5.376339237,1.260909217,6.270545679,4.772173673,3.14100487,-0.360657379,0.7427155,6.387023096,3.383555191
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,7.186736771,8.202791749,3.82696982,3.690556904,3.862468263,3.937983806,4.006740572,2.891284993,-14.54653815,3.403798662,8.87988519,6.952287986
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,5.250043299,5.029283994,2.503763503,2.702323426,1.772493238,1.871728533,1.972082094,-0.251335755,-8.624555731,5.739208338,3.948999999,3.228736756
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,3.740926857,4.833903786,-2.305775745,4.621884004,0.484101802,0.823045267,0,4.081632653,-1.960784314,2.8,-0.778210117,0.784313725
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,..,2.107716082,4.999625854,-0.338235622,4.646014363,4.175612051,4.075595466,3.552314085,-8.27597832,13.92999979,-5.015482319,0.78324271
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,2.643454171,3.910229176,7.187027898,4.863473211,2.964104586,-3.044121486,5.780346821,7.083460612,-13.0110935,21.86737111,11.09682627,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,-3.184460178,1.146062137,7.885225482,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221,-4.557751976,1.636769577,5.032709637,7.022991875
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,..,3.100000059,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,13.04346425,6.406680329,5.981903216
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,3.411812226,2.582180915,2.71924408,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761,-7.178207442,8.02098437,1.258543984,3.177946835
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,0.999992835,0.766234956,7.702568448,7.393093699,4.696990242,2.638207373,3.484932024,2.317813947,-1.219522503,2.377435737,4.359800201,5.000024173
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,2.816933273,13.74593056,8.169907456,6.99284029,5.862472915,6.136108244,6.268862215,6.579110068,-9.04834718,-12.01637248,4.037493436,1.002238343
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,2.04745994,3.492183364,6.09251916,4.264174538,0.03379445,-1.027250827,1.059943471,-0.839154686,-8.101400746,3.603829192,5.349664086,4.159985738
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nauru,NRU,-2.816746977,-6.856192949,15.84158416,3.418803419,4.132231405,-6.349206349,-0.847457627,8.547008547,1.57480315,7.751937984,2.158273381,0.704225352
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,4.635036347,6.199999982,6.011482843,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431,-2.369620629,4.838149614,5.631314559,1.952544633
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,4.183222986,4.195642498,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.886083918,6.191857104,4.328918318,0.116008635
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,3.600001272,2.100108827,..,..,..,..,3.995707282,-1.400000002,-2.400000001,-2.099999998,3.499999996,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,0.153130944,2.870590222,3.754319415,3.734035773,3.748311452,3.397282504,3.49949703,2.361962178,-0.424906458,4.546247639,2.774842648,0.632242362
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,-0.052499721,4.101590251,4.785847059,4.792702232,4.562927609,4.631383681,-3.363705717,-2.896488078,-1.755380361,10.31544841,3.752284757,4.569732333
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,-1.308478285,-1.208477741,6.642136655,4.392648832,5.740893151,5.005360786,7.211418028,5.939852571,3.550641094,1.383596362,11.9,2.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,11.77688593,5.015934759,6.309718655,2.652693295,-1.616868949,0.805886619,1.922757342,2.208429277,-1.794253083,3.647186541,3.251681408,2.860214991
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North Macedonia,MKD,..,4.549135783,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-4.68845001,4.51067949,2.221705271,1.027415135
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,..,..,4.177545692,3.383458647,29.21212121,23.17073171,-19.26884996,-11.32075472,-29.68085106,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,1.932291328,3.318945671,2.048131999,1.857339726,1.164724235,2.463746285,0.828900664,1.123777874,-1.278171785,3.908686777,3.005635161,0.514118227
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,-0.130425738,6.551066885,1.292252294,5.017057997,5.046423946,0.304057566,1.287103915,-1.128711062,-3.3797144,3.092276687,4.311253509,1.3
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,4.458586815,4.260088011,4.116428172,4.217942096,6.573838285,4.432625907,6.151702611,2.497636929,-1.274087443,6.513885759,4.767539531,-0.004855269
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,5.436506818,-2.603902096,5.29445514,9.748413434,0.882451194,-3.539609662,0.633500457,0.909470287,-7.568021229,-14.16405111,-0.362288565,0.448430493
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,8.098993006,2.715373802,5.066422339,5.733054309,4.953211471,5.591148874,3.685429816,3.281874977,-17.66833272,15.83576505,10.80936612,7.316777417
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,-3.012169222,-2.494841993,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622,-3.167381176,-0.780328729,5.165051326,2.681010484
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,4.123282879,-2.314140568,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.016737318,0.176038366,4.714124079
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,-4.982563536,2.694371398,2.382157372,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.9333065,13.35522951,2.725500216,-0.550182306
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,3.082672529,4.382504833,6.34798748,6.348309715,7.149456753,6.930988325,6.341485571,6.118525661,-9.518294741,5.714733134,7.580982128,5.545851171
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,..,4.56098541,3.836958494,4.383298635,2.953508842,5.140017574,5.945208477,4.449987879,-2.020070734,6.934980384,5.637566766,0.160586011
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,3.950522763,3.816178063,0.792190302,1.792046046,2.019485396,3.506345285,2.849325934,2.682759921,-8.300516541,5.737437219,6.827510876,2.261254781
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico,PRI,-2.840540726,3.271964529,-1.190363454,-1.049290032,-1.263694348,-2.885218384,-4.361427032,1.675463795,-4.180874309,0.38522272,3.568110247,0.563519427
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,3.414462081,8.028125483,5.334323292,4.753345724,3.064191884,-1.497604702,1.234872202,0.688240955,-3.55760399,1.626846719,4.208871248,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROU,..,2.461263459,4.120674963,3.16050387,2.857546057,8.196506503,6.029019041,3.853163833,-3.677510791,5.708894558,4.107027202,2.148476996
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,-2.999995642,10.00006681,0.736267222,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713,-2.653654501,5.614290376,-2.069711525,3.6
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Rwanda,RWA,-2.399291098,8.370885132,6.167160273,8.856864687,5.970741188,3.91816565,8.516468306,9.44739159,-3.37369377,10.85796719,8.157734403,8.241286965
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Samoa,WSM,-4.421450946,5.093044692,0.659923769,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108444011,-7.078830943,-5.3062909,7.991982644
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,San Marino,SMR,..,2.179379715,-0.7023705,2.291505561,2.344405864,0.258265467,1.493905318,2.065685145,-6.647910819,8.463071844,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sao Tome and Principe,STP,-2.152645747,0.448368349,4.906209873,1.539692169,5.17682175,4.112968607,4.378139399,2.014319343,2.624859495,1.899298913,0.065282438,-0.474442952
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Saudi Arabia,SAU,15.19349802,5.625413167,3.811422791,4.509059063,1.884492736,0.911048656,3.19922678,1.09773375,-3.581534863,5.07511035,7.485984291,-0.754914811
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Senegal,SEN,-0.746282224,3.887210958,6.224074438,6.367043651,6.356068572,7.407486186,6.209241034,4.613628097,1.342073773,6.544001099,3.821856051,3.699996361
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Serbia,SRB,..,6.13181309,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906,-0.903218502,7.725947777,2.54995557,2.527793336
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Seychelles,SYC,7.454766319,4.253198349,4.063691812,8.914008875,12.11752725,6.954162188,4.939472723,5.514292074,-11.73986083,0.552281631,14.97685133,3.161714355
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sierra Leone,SLE,3.349997984,6.652729659,4.559253533,-20.49107411,6.346727852,3.753803214,3.47290262,5.253746313,-1.968486891,4.104700089,3.457539856,3.430821356
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Singapore,SGP,9.820899557,9.038316326,3.935540277,2.976799316,3.588643696,4.512926318,3.517114185,1.345058741,-3.869798934,9.690766871,3.838076785,1.075031751
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,1.580382215,0.10581315,0.967758363,-7.535213999,-6.856982992,10.96500094,-13.31678872,4.577596779,9.800001111,3.4
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovak Republic,SVK,..,1.166526518,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.511256198,-3.32972321,4.771221425,1.870036199,1.596454971
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovenia,SVN,..,3.67237155,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.52267924,-4.240883722,8.228499886,2.460783314,1.586899383
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Solomon Islands,SLB,2.2,-14.27699959,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.748566555,-3.381147541,2.564349754,2.402481436,2.950085363
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Somalia,SOM,2.326930486,7.110314311,7.526391611,9.946799979,6.418570605,9.507286607,2.989015632,3.630396882,-2.56308758,3.310989234,2.438065277,3.102961996
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,-0.317760427,4.200000001,1.413826452,1.321862237,0.664552308,1.157946952,1.556783847,0.259935577,-5.963358184,4.703062065,1.91040617,0.601662303
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Sudan,SSD,..,..,3.373648477,-10.79336463,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Spain,ESP,3.781393555,5.245943824,1.395775367,3.838518877,3.037774142,2.975760729,2.284469419,1.983966223,-11.16729786,6.403173615,5.770647676,2.50329436
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sri Lanka,LKA,6.399995311,6.000033158,6.377978893,4.205955476,5.053624893,6.460681271,2.310084252,-0.220483886,-4.624515816,4.207485977,-7.346764384,-2.298045112
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,4.877251516,10.04280842,7.365561708,0.694135528,3.932703193,0.220941147,2.003525498,2.831267379,-15.35445176,0.479678357,10.52284928,3.431152293
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Lucia,LCA,9.89070153,0.048748554,1.520673444,0.102115735,3.427865368,3.379628568,2.886779022,-0.65396,-24.5044,12.22991,18.07538,3.19001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Martin (French part),MAF,..,..,..,1,5,-8.00000324,-7.999995069,6.500003637,-12.50000225,4.899999671,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,4.149186828,1.639031904,1.250254369,2.783161194,4.145931682,1.448830634,3.175611442,0.661727444,-3.739145992,0.75379708,7.159832866,6.016109145
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sudan,SDN,-5.470053776,6.34586744,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.957816591,-12.0467792
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,-4.500000001,2.099998868,0.255503032,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.433723709,2.075459112
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,0.754674769,4.766348871,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,6.147024647,2.66319954,-0.196170995
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,3.674625593,3.958719719,2.349881275,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.141737207,5.391888041,2.568328178,0.716066869
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,3.739555902,0.675642589,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.182330467,1.29973809,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,-0.599999631,8.324324495,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217
